Cell ID,Cell Type,Dimorphism
31733,SNta22,
31737,SNxx03,
31746,SNta04,
31753,SNta07,
31760,SNxx14,
31762,SNch05,
31766,SNxx03,
31768,SNta01,
31795,SNta11,
31819,SNta09,
31830,SNta03,
31832,SNxx04,
31837,SNta02,
31842,SNta02,
31848,SNta30,
31851,SNch12,
31865,SNch08,
31891,SNch02,
31895,SNta03,
31896,SNxx03,
31897,SNch03,
31905,SNta11,
31906,SNta09,
31915,SNch12,
31916,SNch09,
31919,SNch12,
31923,SNta37,
31936,SNch12,
31942,SNta09,
31943,SNch12,
31949,SNch12,
31957,SNta04,
31964,SNch14,
31967,SNta37,
31968,SNxx03,
31970,SNxx04,
31975,SNch03,
31988,SNch05,
31990,SNta09,
32027,SNta01,
32037,SNxx21,
32041,SNxx03,
32050,SNta04,
32060,SNxx01,
32074,SNch14,
32075,SNta42,
32076,SNch12,
32081,SNxx03,
32082,SNch02,
32107,SNch05,
32117,SNta02,
32118,SNxx03,
32122,SNpp19,
32130,SNta29,
32163,SNxx06,
32168,SNxx33,
32171,SNta01,
32174,SNch12,
32184,SNppxx,
32185,SNch12,
32192,SNch12,
32193,SNta03,
32195,SNta42,
32205,SNta03,
32218,SNxx14,
32225,SNta09,
32232,SNch02,
32238,SNta11,
32252,SNta29,
32264,SNxx04,
32265,SNpp50,
32266,SNxx04,
32270,SNxx14,
32271,SNta38,
32276,SNta01,
32278,SNch12,
32290,SNxx25,
32315,SNch12,
32318,SNch02,
32337,SNta01,
32350,SNch15,
32353,SNch02,
32384,SNch02,
32387,SNta29,
32390,SNch07,
32400,SNxx04,
32404,SNxx03,
32415,SNta38,
32421,SNta20,
32422,SNpp50,
32428,SNch04,
32429,SNxx03,
32444,SNxx14,
32453,SNta09,
32458,SNta20,
32460,SNch02,
32464,SNxx03,
32482,SNxx04,
32487,SNta02,
32491,SNta09,
32497,SNxx04,
32506,SNta11,
32517,SNta20,
32523,SNch02,
32524,SNta02,
32525,SNch12,
32527,SNch12,
32532,SNta03,
32533,SNxx04,
32538,SNta31,
32542,SNta30,
32550,SNta02,
32553,SNxx14,
32560,SNta29,
32566,SNch05,
32578,SNch12,
32589,SNta09,
32594,SNch09,
32604,SNch12,
32609,SNta09,
