source_group,body_part_sensory,target_type,dim_category,super_class,median_influence,adjusted_influence
tactile [haltere],haltere,ANXXX013,cross-mapped dimorphic,ascending,0.002117978312291111,17.842706728433186
tactile [haltere],haltere,ANXXX050,specific,ascending,0.0011982681516973805,17.273122028466783
tactile [haltere],haltere,ANXXX068,specific,ascending,6.17753530009124e-4,16.610579001188604
tactile [haltere],haltere,ANXXX071,specific,ascending,5.127880845599071e-4,16.424352111334603
tactile [haltere],haltere,ANXXX084,cross-mapped dimorphic,ascending,5.836221853595655e-4,16.553743272628655
tactile [haltere],haltere,ANXXX116,cross-mapped dimorphic,ascending,5.20971563201677e-4,16.440184901112687
tactile [haltere],haltere,ANXXX150,other-dimorphic,ascending,3.30105751065122e-4,15.983902502933724
tactile [haltere],haltere,ANXXX151,cross-mapped dimorphic,ascending,5.215946944516862e-4,16.441380280916388
tactile [haltere],haltere,ANXXX152,specific,ascending,0.0017754570063180626,17.66630257915416
tactile [haltere],haltere,ANXXX169,cross-mapped dimorphic,ascending,0.0033139655232858095,18.29039023661441
tactile [haltere],haltere,ANXXX214,cross-mapped dimorphic,ascending,0.004331525820543924,18.55816458445722
tactile [haltere],haltere,ANXXX254,cross-mapped dimorphic,ascending,6.357020587453688e-4,16.639219434521483
tactile [haltere],haltere,AOTU012,cross-mapped dimorphic,central_brain_intrinsic,1.5519360252281956e-4,15.22916282807712
tactile [haltere],haltere,AOTU062,cross-mapped dimorphic,central_brain_intrinsic,1.4412315722783783e-4,15.155157634613202
tactile [haltere],haltere,AOTU100m,specific,central_brain_intrinsic,2.259267765331602e-4,15.604700391168553
tactile [haltere],haltere,AOTU101m,specific,central_brain_intrinsic,1.124803724258308e-4,14.907268181133057
tactile [haltere],haltere,AOTU103m,specific,central_brain_intrinsic,2.4307250154761837e-4,15.677849201153963
tactile [haltere],haltere,AVLP009,cross-mapped dimorphic,central_brain_intrinsic,5.992960629922114e-4,16.580245180134405
tactile [haltere],haltere,AVLP013,cross-mapped dimorphic,central_brain_intrinsic,5.188478518952327e-5,14.133515032957641
tactile [haltere],haltere,AVLP096,cross-mapped dimorphic,central_brain_intrinsic,2.4777586240314054e-4,15.697013998912253
tactile [haltere],haltere,AVLP256,cross-mapped dimorphic,central_brain_intrinsic,7.871148624671528e-5,14.550278536577117
tactile [haltere],haltere,AVLP297,cross-mapped dimorphic,central_brain_intrinsic,1.4069889593097844e-4,15.131111559152847
tactile [haltere],haltere,AVLP299_a,cross-mapped dimorphic,central_brain_intrinsic,2.571182630264697e-4,15.73402558850456
tactile [haltere],haltere,AVLP299_c,cross-mapped dimorphic,central_brain_intrinsic,2.8692607729308384e-4,15.84371405421102
tactile [haltere],haltere,AVLP316,cross-mapped dimorphic,central_brain_intrinsic,1.709122602542927e-4,15.325639768930486
tactile [haltere],haltere,AVLP370_b,cross-mapped dimorphic,central_brain_intrinsic,4.168351773846906e-4,16.21718032762918
tactile [haltere],haltere,AVLP570,cross-mapped dimorphic,central_brain_intrinsic,3.9740070681559e-4,16.169434550751735
tactile [haltere],haltere,AVLP700m,specific,central_brain_intrinsic,2.1391320217290375e-4,15.550059777457856
tactile [haltere],haltere,AVLP702m,specific,central_brain_intrinsic,2.1611849728122342e-4,15.560316297818916
tactile [haltere],haltere,AVLP703m,specific,central_brain_intrinsic,0.0012640374571334244,17.326555650111544
tactile [haltere],haltere,AVLP704m,specific,central_brain_intrinsic,2.3923216313431024e-4,15.661923916336935
tactile [haltere],haltere,AVLP705m,specific,central_brain_intrinsic,1.7155950307779356e-4,15.329419605187985
tactile [haltere],haltere,AVLP706m,specific,central_brain_intrinsic,4.2668870347144987e-4,16.24054415770874
tactile [haltere],haltere,AVLP708m,specific,central_brain_intrinsic,4.360754412387689e-4,16.26230470078088
tactile [haltere],haltere,AVLP709m,specific,central_brain_intrinsic,2.8766794671457037e-4,15.846296294202107
tactile [haltere],haltere,AVLP710m,specific,central_brain_intrinsic,2.636957994254694e-4,15.759285605899377
tactile [haltere],haltere,AVLP711m,specific,central_brain_intrinsic,3.1822463388468805e-4,15.947246971299577
tactile [haltere],haltere,AVLP712m,specific,central_brain_intrinsic,2.4522552946058167e-4,15.686667757564544
tactile [haltere],haltere,AVLP713m,specific,central_brain_intrinsic,3.4228139592962567e-4,16.020122635903853
tactile [haltere],haltere,AVLP714m,specific,central_brain_intrinsic,1.725471473730818e-4,15.335159959267374
tactile [haltere],haltere,AVLP715m,specific,central_brain_intrinsic,1.80363351133455e-4,15.379462875663586
tactile [haltere],haltere,AVLP716m,specific,central_brain_intrinsic,4.266077742542759e-4,16.240354471662847
tactile [haltere],haltere,AVLP717m,specific,central_brain_intrinsic,1.7011183505875868e-4,15.320945516082183
tactile [haltere],haltere,AVLP718m,specific,central_brain_intrinsic,1.7393057666240095e-4,15.343145676935837
tactile [haltere],haltere,AVLP719m,specific,central_brain_intrinsic,6.85878992345329e-4,16.715190658203944
tactile [haltere],haltere,AVLP720m,specific,central_brain_intrinsic,5.465503467483752e-4,16.488115871206574
tactile [haltere],haltere,AVLP721m,specific,central_brain_intrinsic,4.370778329770994e-4,16.264600728771143
tactile [haltere],haltere,AVLP722m,specific,central_brain_intrinsic,5.034844052075758e-4,16.406042180939256
tactile [haltere],haltere,AVLP723m,specific,central_brain_intrinsic,3.3221120530273576e-4,15.990260369238278
tactile [haltere],haltere,AVLP724m,specific,central_brain_intrinsic,3.0433043425683715e-4,15.902603507926534
tactile [haltere],haltere,AVLP725m,specific,central_brain_intrinsic,2.3262149440276585e-4,15.633902087149034
tactile [haltere],haltere,AVLP727m,specific,central_brain_intrinsic,2.9511740193377176e-4,15.871862691862285
tactile [haltere],haltere,AVLP728m,specific,central_brain_intrinsic,3.7092576526684374e-4,16.100491391001395
tactile [haltere],haltere,AVLP729m,specific,central_brain_intrinsic,2.0281119562111702e-4,15.496764917461334
tactile [haltere],haltere,AVLP730m,specific,central_brain_intrinsic,1.6124418071182284e-4,15.267409308451548
tactile [haltere],haltere,AVLP731m,specific,central_brain_intrinsic,4.579148417883689e-4,16.31117267390197
tactile [haltere],haltere,AVLP732m,specific,central_brain_intrinsic,2.086194554794526e-4,15.525001247173025
tactile [haltere],haltere,AVLP733m,specific,central_brain_intrinsic,1.7639715490466897e-4,15.35722745682001
tactile [haltere],haltere,AVLP734m,specific,central_brain_intrinsic,2.485830363840421e-4,15.700266382195386
tactile [haltere],haltere,AVLP735m,specific,central_brain_intrinsic,4.230771209074239e-4,16.23204392339401
tactile [haltere],haltere,AVLP736m,specific,central_brain_intrinsic,7.509232521300344e-4,16.805792894343366
tactile [haltere],haltere,AVLP737m,specific,central_brain_intrinsic,3.724904522266572e-4,16.104700847920554
tactile [haltere],haltere,AVLP738m,specific,central_brain_intrinsic,3.5462000637719845e-4,16.05553625364776
tactile [haltere],haltere,AVLP739m,specific,central_brain_intrinsic,5.248643803454105e-4,16.447629348104577
tactile [haltere],haltere,AVLP742m,specific,central_brain_intrinsic,0.0010916664576450376,17.179950109966754
tactile [haltere],haltere,AVLP743m,specific,central_brain_intrinsic,9.809328646245976e-5,14.770408370612412
tactile [haltere],haltere,AVLP744m,specific,central_brain_intrinsic,2.4166051618296628e-4,15.672023357621047
tactile [haltere],haltere,AVLP745m,specific,central_brain_intrinsic,4.1512651267507604e-4,16.21307276562862
tactile [haltere],haltere,AVLP746m,specific,central_brain_intrinsic,2.2373526406461146e-4,15.594952938092785
tactile [haltere],haltere,AVLP749m,specific,central_brain_intrinsic,1.4832899836309004e-4,15.183922210588317
tactile [haltere],haltere,AVLP750m,specific,central_brain_intrinsic,1.2307978538667662e-4,14.997322248798387
tactile [haltere],haltere,AVLP751m,specific,central_brain_intrinsic,3.558800287153798e-4,16.059083118100666
tactile [haltere],haltere,AVLP752m,specific,central_brain_intrinsic,1.393558165336183e-4,15.121519935556286
tactile [haltere],haltere,AVLP753m,specific,central_brain_intrinsic,1.5844931969580714e-4,15.249924234669006
tactile [haltere],haltere,AVLP755m,specific,central_brain_intrinsic,2.550872384685941e-4,15.726095040328854
tactile [haltere],haltere,AVLP757m,specific,central_brain_intrinsic,2.596528375397302e-4,15.743834940591894
tactile [haltere],haltere,AVLP758m,specific,central_brain_intrinsic,2.432494197686285e-4,15.678576777769615
tactile [haltere],haltere,AVLP760m,specific,central_brain_intrinsic,1.753900169331763e-4,15.351501604351617
tactile [haltere],haltere,AVLP761m,specific,central_brain_intrinsic,5.076056854223525e-4,16.414194378408883
tactile [haltere],haltere,AVLP762m,specific,central_brain_intrinsic,3.8802226882111426e-4,16.145552173880887
tactile [haltere],haltere,AVLP763m,specific,central_brain_intrinsic,4.0115419391899103e-4,16.17883531892084
tactile [haltere],haltere,AVLP764m,specific,central_brain_intrinsic,4.648368389343981e-4,16.326175902036837
tactile [haltere],haltere,CB0429,other-dimorphic,central_brain_intrinsic,1.8250458443036687e-4,15.391264734909159
tactile [haltere],haltere,CB1008,cross-mapped dimorphic,central_brain_intrinsic,2.1267805791709646e-4,15.544268999151408
tactile [haltere],haltere,CB1165,cross-mapped dimorphic,central_brain_intrinsic,7.005605486501464e-5,14.433785147414739
tactile [haltere],haltere,CL122_a,cross-mapped dimorphic,central_brain_intrinsic,7.230321535730198e-4,16.7679431356441
tactile [haltere],haltere,CL122_b,cross-mapped dimorphic,central_brain_intrinsic,4.722179049241422e-4,16.341929984062595
tactile [haltere],haltere,CL144,cross-mapped dimorphic,central_brain_intrinsic,4.2407814154359644e-4,16.234407176380632
tactile [haltere],haltere,CL311,cross-mapped dimorphic,central_brain_intrinsic,2.430228070554643e-4,15.677644737167384
tactile [haltere],haltere,CL344_b,cross-mapped dimorphic,central_brain_intrinsic,2.0656129333110774e-4,15.515086630399836
tactile [haltere],haltere,CRE021,cross-mapped dimorphic,central_brain_intrinsic,2.97545397423072e-4,15.880056251759841
tactile [haltere],haltere,CRE065,cross-mapped dimorphic,central_brain_intrinsic,1.1778203145505981e-4,14.953325167281314
tactile [haltere],haltere,CRE200m,specific,central_brain_intrinsic,1.6622827001901402e-4,15.297851406376283
tactile [haltere],haltere,Cm26,specific,optic_lobe_intrinsic,2.2185236525480617e-5,13.283916488314413
tactile [haltere],haltere,DNa08,cross-mapped dimorphic,descending,4.256692599582782e-4,16.238152101687653
tactile [haltere],haltere,DNa09,cross-mapped dimorphic,descending,5.818386012430363e-4,16.550682533855742
tactile [haltere],haltere,DNae005,cross-mapped dimorphic,descending,4.380398387656311e-4,16.266799304361832
tactile [haltere],haltere,DNb05,cross-mapped dimorphic,descending,2.383545860449547e-4,15.658248864302612
tactile [haltere],haltere,DNb07,cross-mapped dimorphic,descending,4.140432366622975e-4,16.2104598467903
tactile [haltere],haltere,DNbe004,cross-mapped dimorphic,descending,4.339334477262252e-4,16.257380618124454
tactile [haltere],haltere,DNbe005,cross-mapped dimorphic,descending,0.0010518832133520986,17.14282681524702
tactile [haltere],haltere,DNde002,cross-mapped dimorphic,descending,3.31295926665718e-4,15.987501456263631
tactile [haltere],haltere,DNde007,cross-mapped dimorphic,descending,2.096872747056699e-4,15.530106694772154
tactile [haltere],haltere,DNg02_a,cross-mapped dimorphic,descending,5.300910524798172e-4,16.457538230958185
tactile [haltere],haltere,DNg02_b,cross-mapped dimorphic,descending,5.959314522625747e-4,16.57461508950432
tactile [haltere],haltere,DNg02_c,cross-mapped dimorphic,descending,7.392113693567353e-4,16.790073342868208
tactile [haltere],haltere,DNg02_d,cross-mapped dimorphic,descending,5.433874205583754e-4,16.4823119892539
tactile [haltere],haltere,DNg02_e,other-dimorphic,descending,6.383850313302077e-4,16.643431040731976
tactile [haltere],haltere,DNg02_f,cross-mapped dimorphic,descending,6.299057158216679e-4,16.63005959279559
tactile [haltere],haltere,DNg02_g,cross-mapped dimorphic,descending,4.7182443633395446e-4,16.34109640150856
tactile [haltere],haltere,DNg03,cross-mapped dimorphic,descending,2.4100798784743605e-4,15.669319519572282
tactile [haltere],haltere,DNg06,cross-mapped dimorphic,descending,3.245230671705503e-4,15.966846060924773
tactile [haltere],haltere,DNg101,cross-mapped dimorphic,descending,3.912607595118308e-4,16.153863683861687
tactile [haltere],haltere,DNg107,cross-mapped dimorphic,descending,9.45923542158884e-4,17.036651185579117
tactile [haltere],haltere,DNg111,cross-mapped dimorphic,descending,3.763591300847502e-4,16.115033262780265
tactile [haltere],haltere,DNg13,cross-mapped dimorphic,descending,4.923406541440245e-4,16.3836603054107
tactile [haltere],haltere,DNg36_a,cross-mapped dimorphic,descending,0.002177966762721962,17.870636484953955
tactile [haltere],haltere,DNg36_b,cross-mapped dimorphic,descending,0.0010174814685868024,17.10957514649552
tactile [haltere],haltere,DNg37,cross-mapped dimorphic,descending,2.3773648010139573e-4,15.655652275814411
tactile [haltere],haltere,DNg66,cross-mapped dimorphic,descending,5.463905664553289e-4,16.487823485237207
tactile [haltere],haltere,DNg83,cross-mapped dimorphic,descending,3.517748964336316e-4,16.047480914299175
tactile [haltere],haltere,DNg92_a,cross-mapped dimorphic,descending,6.85665694430685e-4,16.71487962507696
tactile [haltere],haltere,DNg92_b,cross-mapped dimorphic,descending,3.812400186374129e-4,16.12791858899145
tactile [haltere],haltere,DNg96,cross-mapped dimorphic,descending,6.091677709683108e-4,16.596583157796985
tactile [haltere],haltere,DNge010,cross-mapped dimorphic,descending,8.460170076466118e-4,16.92502890504107
tactile [haltere],haltere,DNge015,cross-mapped dimorphic,descending,0.0014686779632578622,17.476607372432866
tactile [haltere],haltere,DNge016,cross-mapped dimorphic,descending,0.00044159288381874305,16.27487782232788
tactile [haltere],haltere,DNge043,cross-mapped dimorphic,descending,5.66050377623441e-4,16.523172522679914
tactile [haltere],haltere,DNge047,cross-mapped dimorphic,descending,6.264898949489805e-4,16.62462208687063
tactile [haltere],haltere,DNge049,cross-mapped dimorphic,descending,0.001976205291803744,17.773423207560306
tactile [haltere],haltere,DNge063,cross-mapped dimorphic,descending,9.133483734913965e-4,17.001606819940495
tactile [haltere],haltere,DNge080,cross-mapped dimorphic,descending,3.114929510817048e-4,15.925866151056006
tactile [haltere],haltere,DNge091,cross-mapped dimorphic,descending,4.914992482328161e-4,16.381949852085288
tactile [haltere],haltere,DNge092,cross-mapped dimorphic,descending,0.003061746112775114,18.21123009932747
tactile [haltere],haltere,DNge093,cross-mapped dimorphic,descending,0.0016714451399213526,17.605933326490586
tactile [haltere],haltere,DNge095,cross-mapped dimorphic,descending,9.940499774767507e-4,17.086276926580005
tactile [haltere],haltere,DNge098,cross-mapped dimorphic,descending,1.719500070792855e-4,15.331693220084604
tactile [haltere],haltere,DNge103,cross-mapped dimorphic,descending,4.316351393592646e-4,16.252070088600615
tactile [haltere],haltere,DNge108,cross-mapped dimorphic,descending,0.0018703029620522572,17.718345150554516
tactile [haltere],haltere,DNge109,cross-mapped dimorphic,descending,9.311991598602885e-4,17.020962616800603
tactile [haltere],haltere,DNge110,specific,descending,6.315071655824553e-4,16.632598730685814
tactile [haltere],haltere,DNge114,cross-mapped dimorphic,descending,2.0359825815959866e-4,15.500638171467239
tactile [haltere],haltere,DNge115,cross-mapped dimorphic,descending,0.006585654326629456,18.977138417507355
tactile [haltere],haltere,DNge116,cross-mapped dimorphic,descending,0.0016504155607993854,17.593271832250128
tactile [haltere],haltere,DNge128,cross-mapped dimorphic,descending,4.4015569153560706e-4,16.271617950758973
tactile [haltere],haltere,DNge154,cross-mapped dimorphic,descending,0.001220559736667927,17.29155427509372
tactile [haltere],haltere,DNge175,cross-mapped dimorphic,descending,4.83873402800209e-4,16.36631275007603
tactile [haltere],haltere,DNge176,other-dimorphic,descending,4.5495156206078587e-4,16.304680398310467
tactile [haltere],haltere,DNge183,other-dimorphic,descending,6.461249488535823e-4,16.65548234639322
tactile [haltere],haltere,DNp13,cross-mapped dimorphic,descending,3.3784367675044485e-4,16.00707273571386
tactile [haltere],haltere,DNp16_a,other-dimorphic,descending,7.901533169197415e-4,16.856716440717555
tactile [haltere],haltere,DNp16_b,cross-mapped dimorphic,descending,9.149882357586897e-4,17.003400650134267
tactile [haltere],haltere,DNp36,cross-mapped dimorphic,descending,3.733324335494092e-4,16.10695870751834
tactile [haltere],haltere,DNp47,cross-mapped dimorphic,descending,5.112065282769908e-4,16.421263115512403
tactile [haltere],haltere,DNp48,cross-mapped dimorphic,descending,7.268972337341672e-4,16.773274552953204
