MANC ID,DimScore
151715,2.1694914344324965
24634,2.1687769542337874
16925,2.1684801295273166
53609615822,2.1679215506508736
12758,2.167759734405299
13149,2.167736939281097
22387,2.167707238409491
23461,2.1674165918875126
34862,2.167109646082181
11622,2.166338368419017
20953,2.1662706749020813
11548,2.1659515119929287
173560,2.1658801889763493
22420,2.16550030557674
26332,2.165428312257692
13249,2.1649745179637447
20976,2.164256562777566
10660,2.1638616342402393
11451,2.1636376639855057
13605,2.163611404056786
30008,2.1635456971139506
19387,2.163188196755201
34004,2.163108951047471
11505,2.16256735508313
15521,2.1624860858311354
17193,2.162307898827331
14744,2.16143363783445
30271,2.1612881126471652
154469,2.161183054472199
12917,2.160133799499373
12024,2.159072846796847
17310,2.158480311235636
49957,2.1584730659956914
45282,2.1582515228044574
23216,2.158222468197274
13426,2.157574170358371
70285,2.1568976453289497
12978,2.1568607761108862
18108,2.156058107285709
26924,2.155542757744662
33725,2.155408686912028
13922,2.1550122055592413
16787,2.1545793443987633
16323,2.1543963863510767
38587,2.153137853619382
10331,2.153006578002623
14932,2.152659562170545
17224,2.1519224243255777
11054,2.1495174655357863
14406,2.1494031594823233
12506,2.149371649895386
42673,2.148441084127868
16981,2.148401056356003
17033,2.148384517738061
18441,2.1481160121120952
15976,2.1480024269962206
11265,2.1474673904798642
28596,2.14592798024477
29151,2.145373134887977
29706,2.1440037991987255
31078,2.1439450226919052
14097,2.1433536011851433
27769,2.1417287453611245
16450,2.141014358926032
17052,2.1407930186985373
12563,2.1405520970146714
20697,2.140510529374685
30346,2.1403844683143385
12883,2.1400810487300443
11561,2.139112745089099
20313,2.1386995410980973
154180,2.1383719130048915
25406,2.1382110447436706
100707,2.1378253612969234
12613,2.137289835012833
14628,2.1365364919915764
19382,2.1360450845973182
17859,2.135794265213897
14572,2.1356564191294902
22476,2.135462354430721
14242,2.1337433192416815
33891,2.1334448516410673
23383,2.133411030327547
14343,2.133102953698539
16709,2.1323344897030565
36930,2.1321525731617013
24857,2.1319483807616852
17071,2.1316410989287715
102179,2.1313447116896524
18689,2.1312523188083508
51267,2.13090059845695
13022,2.130544460369246
23588,2.130343408699342
18027,2.1303243317727576
14728,2.1299765687853016
18705,2.129332316524053
21152,2.1288018565841162
14134,2.128776561161921
13953,2.128188373455111
13968,2.1277080209777126
19793,2.1271979151245057
22076,2.1270538470174847
25830,2.126860385493153
15248,2.1262471990461242
23206,2.125784340764902
34660,2.124812189881145
23385,2.1246966056192815
